sysbench 1.0.20 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 32
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
25 files, 4GiB each
100GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 122s ] reads: 446.60 MiB/s writes: 313.32 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.020
[ 123s ] reads: 145.29 MiB/s writes: 76.24 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.090
[ 124s ] reads: 494.29 MiB/s writes: 344.89 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.710
[ 125s ] reads: 227.77 MiB/s writes: 295.32 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.550
[ 126s ] reads: 526.09 MiB/s writes: 185.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.028
[ 127s ] reads: 308.06 MiB/s writes: 324.23 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.681
[ 128s ] reads: 355.05 MiB/s writes: 104.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.652
[ 129s ] reads: 0.00 MiB/s writes: 0.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 475.794
[ 130s ] reads: 45.92 MiB/s writes: 65.40 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.487
[ 131s ] reads: 597.29 MiB/s writes: 384.12 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.245
[ 132s ] reads: 500.63 MiB/s writes: 353.79 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.551
[ 133s ] reads: 504.59 MiB/s writes: 334.11 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.364
[ 134s ] reads: 209.12 MiB/s writes: 138.82 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.734
[ 135s ] reads: 566.07 MiB/s writes: 337.21 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.075
[ 136s ] reads: 93.21 MiB/s writes: 160.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.274
[ 137s ] reads: 624.44 MiB/s writes: 310.89 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.861
[ 138s ] reads: 320.94 MiB/s writes: 311.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.075
[ 139s ] reads: 309.24 MiB/s writes: 149.54 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.581
[ 140s ] reads: 503.84 MiB/s writes: 320.64 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.966
[ 141s ] reads: 150.72 MiB/s writes: 118.29 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.734
[ 142s ] reads: 593.44 MiB/s writes: 341.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.913
[ 143s ] reads: 181.11 MiB/s writes: 310.13 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.095
[ 144s ] reads: 428.47 MiB/s writes: 125.48 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.737
[ 145s ] reads: 434.31 MiB/s writes: 310.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.956
[ 146s ] reads: 88.17 MiB/s writes: 164.36 MiB/s fsyncs: 0.00/s latency (ms,95%): 11.446
[ 147s ] reads: 625.92 MiB/s writes: 276.48 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.662
[ 148s ] reads: 316.82 MiB/s writes: 268.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.910
[ 149s ] reads: 469.23 MiB/s writes: 290.98 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.364
[ 150s ] reads: 145.75 MiB/s writes: 106.10 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.734
[ 151s ] reads: 598.62 MiB/s writes: 336.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.966
[ 152s ] reads: 85.25 MiB/s writes: 136.44 MiB/s fsyncs: 0.00/s latency (ms,95%): 11.041
[ 153s ] reads: 622.27 MiB/s writes: 327.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.966
[ 154s ] reads: 46.92 MiB/s writes: 95.80 MiB/s fsyncs: 0.00/s latency (ms,95%): 12.081
[ 155s ] reads: 587.21 MiB/s writes: 364.27 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.861
[ 156s ] reads: 134.38 MiB/s writes: 325.13 MiB/s fsyncs: 0.00/s latency (ms,95%): 5.671
[ 157s ] reads: 513.19 MiB/s writes: 120.82 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.615
[ 158s ] reads: 479.76 MiB/s writes: 307.78 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.488
[ 159s ] reads: 125.25 MiB/s writes: 191.66 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.274
[ 160s ] reads: 519.63 MiB/s writes: 272.70 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.364
[ 161s ] reads: 421.44 MiB/s writes: 259.22 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.551
[ 162s ] reads: 178.62 MiB/s writes: 231.91 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.702
[ 163s ] reads: 454.92 MiB/s writes: 209.01 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.028
[ 164s ] reads: 434.15 MiB/s writes: 294.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.810
[ 165s ] reads: 212.31 MiB/s writes: 152.45 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.910
[ 166s ] reads: 496.64 MiB/s writes: 295.22 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.551
[ 167s ] reads: 147.15 MiB/s writes: 262.98 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.669
[ 168s ] reads: 576.43 MiB/s writes: 231.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.748
[ 169s ] reads: 396.68 MiB/s writes: 300.93 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.760
[ 170s ] reads: 194.25 MiB/s writes: 107.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.389
[ 171s ] reads: 593.02 MiB/s writes: 342.26 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.861
[ 172s ] reads: 104.57 MiB/s writes: 212.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.222
[ 173s ] reads: 531.43 MiB/s writes: 229.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.425
[ 174s ] reads: 375.12 MiB/s writes: 321.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.020
[ 175s ] reads: 286.58 MiB/s writes: 141.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 176s ] reads: 497.02 MiB/s writes: 310.98 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.020
[ 177s ] reads: 156.65 MiB/s writes: 205.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.297
[ 178s ] reads: 450.14 MiB/s writes: 213.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.652
[ 179s ] reads: 424.24 MiB/s writes: 319.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.304
[ 180s ] reads: 424.74 MiB/s writes: 271.57 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.487
